Pocket Name   ,             x             ,             y             ,             z             ,             Rx            ,             Ry            ,             Rz            ,             Distance      ,             Alfa
105.4         ,              313.166530530852           ,             -1070.66344157627           ,              884.489818181818           ,              0.2288       ,             -0.313581818181818          ,              106.399632922712           ,              1115.52385943676           ,              73.6959418579858 
105.5         ,              260.869962108111           ,             -1154.41565693668           ,              884.489818181818           ,              0.2288       ,             -0.313581818181818          ,              102.825769095399           ,              1183.52382574701           ,              77.2664303798502 
105.6         ,              255.238600865538           ,             -1129.54524735056           ,              884.489818181818           ,              0.2288       ,             -0.313581818181818          ,              102.826445385736           ,              1158.023837917             ,              77.2669733758674 
105.7         ,              248.282214331683           ,             -1098.82297711091           ,              884.489818181818           ,              0.2288       ,             -0.313581818181818          ,              102.827323112801           ,              1126.5238537112            ,              77.2676780357706 
106.1         ,              187.006524563082           ,             -1158.37983626573           ,              884.488272727273           ,              0.2341       ,             -0.325927272727273          ,              99.2659969611006           ,              1173.377724902             ,              80.8294231780249 
106.2         ,              184.372574621322           ,             -1142.09143432056           ,              884.488272727273           ,              0.2341       ,             -0.325927272727273          ,              99.266618333458            ,              1156.87773365248           ,              80.8296374720406 
106.3         ,              181.339541790192           ,             -1123.33509291398           ,              884.488272727273           ,              0.2341       ,             -0.325927272727273          ,              99.2673561960363           ,              1137.87774404315           ,              80.8298919136477 
106.4         ,              177.747793057625           ,             -1101.1236363098            ,              884.488272727273           ,              0.2341       ,             -0.325927272727273          ,              99.2682625231162           ,              1115.37775680573           ,              80.830204405583 
106.5         ,              115.453307494808           ,             -1177.73229611493           ,              884.488272727273           ,              0.2341       ,             -0.325927272727273          ,              95.6937339434835           ,              1183.37771971744           ,              84.4011910726886 
106.6         ,              112.955607291816           ,             -1152.35492606444           ,              884.488272727273           ,              0.2341       ,             -0.325927272727273          ,              95.6945232943724           ,              1157.87773311505           ,              84.4016811867016 
106.7         ,              109.870214042916           ,             -1121.00641072803           ,              884.488272727273           ,              0.2341       ,             -0.325927272727273          ,              95.6955477721553           ,              1126.37775050254           ,              84.4023172058365 
107.1         ,              41.6670007041898           ,             -1172.48562502526           ,              884.486727272728           ,              0.2394       ,             -0.338272727272727          ,              92.011658751293            ,              1173.22575825736           ,              87.9647361595888 
107.2         ,              41.0772137850879           ,             -1155.99617813392           ,              884.486727272728           ,              0.2394       ,             -0.338272727272727          ,              92.0106087909035           ,              1156.72576756661           ,              87.9649240728849 
107.3         ,              40.3980657159069           ,             -1137.0083304993            ,              884.486727272728           ,              0.2394       ,             -0.338272727272727          ,              92.0093620451189           ,              1137.72577862084           ,              87.9651471848191 
107.4         ,              39.593812197409            ,             -1114.52272189509           ,              884.486727272728           ,              0.2394       ,             -0.338272727272727          ,              92.0078307341675           ,              1115.2257921985            ,              87.9654211892636 
107.5         ,             -31.7338807899315           ,             -1182.80012798498           ,              884.486727272728           ,              0.2394       ,             -0.338272727272727          ,              88.4400408583163           ,              1183.22575274175           ,              91.5368648043018 
107.6         ,             -31.0592135582435           ,             -1157.30906711085           ,              884.486727272728           ,              0.2394       ,             -0.338272727272727          ,              88.438263683925            ,              1157.72576699486           ,              91.5373221246188 
107.7         ,             -30.2257997613417           ,             -1125.82011038067           ,              884.486727272728           ,              0.2394       ,             -0.338272727272727          ,              88.4359573107501           ,              1126.22578549275           ,              91.5379155724455 
108.1         ,             -104.298944194728           ,             -1168.42441808349           ,              884.485181818182           ,              0.2447       ,             -0.350618181818182          ,              84.8745040557027           ,              1173.07028371444           ,              95.1009851299717 
108.2         ,             -102.835428309902           ,             -1151.98946090647           ,              884.485181818182           ,              0.2447       ,             -0.350618181818182          ,              84.8734540953041           ,              1156.57029330484           ,              95.1011600060285 
108.3         ,             -101.150167030204           ,             -1133.06435908513           ,              884.485181818182           ,              0.2447       ,             -0.350618181818182          ,              84.8722073495183           ,              1137.57030469296           ,              95.1013676326562 
108.4         ,             -99.1544620227184           ,             -1110.65305485732           ,              884.485181818182           ,              0.2447       ,             -0.350618181818182          ,              84.8706760385696           ,              1115.07031868081           ,              95.1016226104622 
